,id,hero,speaker,title,duration,slug,viewed_count,index
13144,2769,https://pe.tedcdn.com/images/ted/cbd0f0b2e7d46c31e538cfe40f7b0a1c0c2a887e_2880x1620.jpg,Deborah Lipstadt,Behind the lies of Holocaust denial,930,deborah_lipstadt_behind_the_lies_of_holocaust_denial,918331,2237
13145,2008,https://pe.tedcdn.com/images/ted/774cc02ff8ca33cc400d461723556487bc9228de_1600x1200.jpg,Wes Moore,How to talk to veterans about the war,867,wes_moore_how_to_talk_to_veterans_about_the_war,936486,2237
13146,2414,https://pe.tedcdn.com/images/ted/afd01d419cb8274e7331062361f7b7d71bbda41a_2880x1620.jpg,David Gruber,Glow-in-the-dark sharks and other stunning sea creatures,834,david_gruber_glow_in_the_dark_sharks_and_other_stunning_sea_creatures,1853430,2238
13147,2390,https://pe.tedcdn.com/images/ted/9a8ed14cef99ed36c93a952adf824345fb9e7108_2880x1620.jpg,Laura Robinson,The secrets I find on the mysterious ocean floor,681,laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor,1487113,2238
13148,2484,https://pe.tedcdn.com/images/ted/aa6277cb791193cb98bdc9477a9e893d192d04d7_2880x1620.jpg,Kenneth Lacovara,Hunting for dinosaurs showed me our place in the universe,949,kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe,1426971,2238
13149,2409,https://pe.tedcdn.com/images/ted/ff6c163e0c35a6b5faf8e9999bd7b5896e9256de_2880x1620.jpg,Jill Heinerth,The mysterious world of underwater caves,409,jill_heinerth_the_mysterious_world_of_underwater_caves,1468653,2238
13150,2359,https://pe.tedcdn.com/images/ted/64e494bbcb3d5e0c93f11d1f255990db5a876686_2880x1620.jpg,Francesco Sauro,"Deep under the Earth's surface, discovering beauty and science",877,francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science,1418495,2238
13151,1889,https://pe.tedcdn.com/images/ted/04121e1f2bce7f63597f27238ba13e1ac72fa146_1600x1200.jpg,Eddy Cartaya,My glacier cave discoveries,482,eddy_cartaya_my_glacier_cave_discoveries,666999,2238
13152,2250,https://pe.tedcdn.com/images/ted/be6d999cb9498032213a31672dc1aef785b99ed0_2880x1620.jpg,The Lady Lifers,A moving song from women in prison for life,576,the_lady_lifers_a_moving_song_from_women_in_prison_for_life,1310082,2239
13153,2207,https://pe.tedcdn.com/images/ted/c72c69bed3747f108a611b6a1795483a06ef61a3_2880x1620.jpg,Ismael Nazario,What I learned as a kid in jail,683,ismael_nazario_what_i_learned_as_a_kid_in_jail,1378025,2239
13154,639,https://pe.tedcdn.com/images/ted/116399_800x600.jpg,Imogen Heap,"""Wait It Out""",237,imogen_heap_wait,883311,2239
13155,158,https://pe.tedcdn.com/images/ted/b16a18dadf418183ae3941d28e21f6a68173f2c2_2880x1620.jpg,Vusi Mahlasela,"""Thula Mama""",606,vusi_mahlasela_sings_thula_mama,531986,2239
13156,2345,https://pe.tedcdn.com/images/ted/8a93dd2e23f0b10e2dbb2bb352dfab11a2a083bc_2880x1620.jpg,Teitur,Home is a song I've always remembered,649,teitur_home_is_a_song_i_ve_always_remembered,1034520,2239
13157,1912,https://pe.tedcdn.com/images/ted/6517a673ec92e537f7166173f6ff9ec809455984_1600x1200.jpg,Joe Kowan,How I beat stage fright,483,joe_kowan_how_i_beat_stage_fright,2296918,2239
13158,1651,https://pe.tedcdn.com/images/ted/f795d8100cf916de51cba8309d092446fbd872a1_2880x1620.jpg,Janine di Giovanni,What I saw in the war,713,janine_di_giovanni_what_i_saw_in_the_war,939105,2240
13159,2358,https://pe.tedcdn.com/images/ted/d7978ab526f1922c090ced88497e7f80c1f6174c_2880x1620.jpg,Melissa Fleming,A boat carrying 500 refugees sunk at sea. The story of two survivors,1155,melissa_fleming_a_boat_carrying_500_refugees_sunk_at_sea_the_story_of_two_survivors,1502408,2240
13160,2397,https://pe.tedcdn.com/images/ted/875947c3f3bd619f6845295bf598437ea00bb59d_2880x1620.jpg,António Guterres,Refugees have the right to be protected,1194,antonio_guterres_refugees_have_the_right_to_be_protected,1117168,2240
13161,589,https://pe.tedcdn.com/images/ted/99793_800x600.jpg,Daniel Libeskind,17 words of architectural inspiration,1116,daniel_libeskind_s_17_words_of_architectural_inspiration,784729,2240
13162,1846,https://pe.tedcdn.com/images/ted/167f6a84f1e15eb73f7df4987097a42268230193_1600x1200.jpg,Iwan Baan,Ingenious homes in unexpected places,1018,iwan_baan_ingenious_homes_in_unexpected_places,1463114,2240
13163,2797,https://pe.tedcdn.com/images/ted/475baed08f916143c9ec6655015c1c618ff1ae33_2880x1620.jpg,Justin Davidson,Why glass towers are bad for city life -- and what we need instead,759,justin_davidson_why_shiny_glass_towers_are_bad_for_city_life,1162425,2240
13164,2449,https://pe.tedcdn.com/images/ted/fcd909932a914fa07f0738668eb08b809757e8bc_2880x1620.jpg,Alexander Betts,Our refugee system is failing. Here's how we can fix it,1089,alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it,823114,2241
13165,1765,https://pe.tedcdn.com/images/ted/6ab9ce5c2009cf34e38f8876dbe94e7b81ab74e4_1600x1200.jpg,George Papandreou,Imagine a European democracy without borders,1206,george_papandreou_imagine_a_european_democracy_without_borders,741729,2241
13166,2423,https://pe.tedcdn.com/images/ted/ca8e847f7a86dff86be3a2d48f134c7623f7e767_2880x1620.jpg,Dambisa Moyo,Economic growth has stalled. Let's fix it,844,dambisa_moyo_economic_growth_has_stalled_let_s_fix_it,1440789,2241
13167,2575,https://pe.tedcdn.com/images/ted/0432a39201270b627ef14743746527d6740090f6_2880x1620.jpg,Jonathan Tepperman,The risky politics of progress,1096,jonathan_tepperman_the_risky_politics_of_progress,942925,2241
13168,2716,https://pe.tedcdn.com/images/ted/7c3e47242138e07fca8739cf8c88c0dd25f3ad86_2880x1620.jpg,"Gretchen Carlson, David Brooks",Political common ground in a polarized United States,2853,gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states,890466,2241
13169,1547,https://pe.tedcdn.com/images/ted/72b2314e9ac4a23dfeae633e0df6a05194dad3b0_2880x1620.jpg,Ivan Krastev,Can democracy exist without trust?,844,ivan_krastev_can_democracy_exist_without_trust,640634,2241
13170,2054,https://pe.tedcdn.com/images/ted/9119913cdebf7f4a8334b5d60cda125c7ed5039a_2400x1800.jpg,Megan Washington,Why I live in mortal dread of public speaking,778,megan_washington_why_i_live_in_mortal_dread_of_public_speaking,1669167,2242
13171,2496,https://pe.tedcdn.com/images/ted/12f6708c6fb2481560434ec1849a603bdb966192_2880x1620.jpg,Sanford Biggers,An artist's unflinching look at racial violence,259,sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,987389,2242
13172,2357,https://pe.tedcdn.com/images/ted/2f0d8f23511830353514f7bb7a31c0dbd8a70dd1_2880x1620.jpg,Christine Sun Kim,The enchanting music of sign language,917,christine_sun_kim_the_enchanting_music_of_sign_language,1242913,2242
13173,1928,https://pe.tedcdn.com/images/ted/41c926d7412d2fedb89a90a55dafa00759ccf259_1600x1200.jpg,Rupal Patel,"Synthetic voices, as unique as fingerprints",704,rupal_patel_synthetic_voices_as_unique_as_fingerprints,853614,2242
13174,1800,https://pe.tedcdn.com/images/ted/fae91f8377b0f79378591cf115b67a12022af89f_1600x1200.jpg,Eleanor Longden,The voices in my head,857,eleanor_longden_the_voices_in_my_head,4058339,2242
13175,1121,https://pe.tedcdn.com/images/ted/af00ccd85bde0644fb664736e170904fa1ba8b24_1600x1200.jpg,Roger Ebert,Remaking my voice,1169,roger_ebert_remaking_my_voice,1104364,2242
13176,2357,https://pe.tedcdn.com/images/ted/2f0d8f23511830353514f7bb7a31c0dbd8a70dd1_2880x1620.jpg,Christine Sun Kim,The enchanting music of sign language,917,christine_sun_kim_the_enchanting_music_of_sign_language,1242913,2243
13177,103,https://pe.tedcdn.com/images/ted/1d7e013f1870ec08fce3c48348881a9eac074ab6_1600x1200.jpg,Evelyn Glennie,How to truly listen,1929,evelyn_glennie_shows_how_to_listen,4165780,2243
13178,769,https://pe.tedcdn.com/images/ted/7588adb5a757c04f01d78b579f2b6d941d3229ba_2880x1620.jpg,Aimee Mullins,The opportunity of adversity,1318,aimee_mullins_the_opportunity_of_adversity,2054231,2243
13179,2810,https://pe.tedcdn.com/images/ted/9e932131076a4970cec2fe7844e44d2cd163202d_2880x1620.jpg,Sinéad Burke,Why design should include everyone,597,sinead_burke_why_design_should_include_everyone,1069401,2243
13180,646,https://pe.tedcdn.com/images/ted/118805_800x600.jpg,Tim Brown,Designers -- think big!,1010,tim_brown_urges_designers_to_think_big,1340255,2243
13181,2493,https://pe.tedcdn.com/images/ted/240feb1c3c0af45ef2004be80fe606388dbc8c79_2880x1620.jpg,Alice Rawsthorn,"Pirates, nurses and other rebel designers",704,alice_rawsthorn_pirates_nurses_and_other_rebel_designers,914012,2243
13182,1943,https://pe.tedcdn.com/images/ted/373700e0a638f825524a87edc5d46526e935c085_1600x1200.jpg,Anne-Marie Slaughter,"Can we all ""have it all""?",1031,anne_marie_slaughter_can_we_all_have_it_all,1424960,2244
13183,1069,https://pe.tedcdn.com/images/ted/5522ec96e8c756594722fc58943e43d7f26488cb_800x600.jpg,Nigel Marsh,How to make work-life balance work,605,nigel_marsh_how_to_make_work_life_balance_work,3813823,2244
13184,2262,https://pe.tedcdn.com/images/ted/b3c8a767c074d6d211fd7e5a3f3a6fc89ac10d83_2880x1620.jpg,Yassmin Abdel-Magied,What does my headscarf mean to you?,841,yassmin_abdel_magied_what_does_my_headscarf_mean_to_you,1863936,2244
13185,1040,https://pe.tedcdn.com/images/ted/ba6d4cdee53ae12d2db55a733409fac7e92c022c_2880x1620.jpg,Sheryl Sandberg,Why we have too few women leaders,898,sheryl_sandberg_why_we_have_too_few_women_leaders,7431486,2244
13186,1906,https://pe.tedcdn.com/images/ted/974c5bd8117770619bd2d4359f2915b3c0639803_1600x1200.jpg,Sheryl Sandberg,So we leaned in ... now what?,1016,sheryl_sandberg_so_we_leaned_in_now_what,2133166,2244
13187,1033,https://pe.tedcdn.com/images/ted/776f8828ccdcebb3e0f545217991ce56a9969c39_800x600.jpg,Hanna Rosin,New data on the rise of women,972,hanna_rosin_new_data_on_the_rise_of_women,851895,2244
13188,22,https://pe.tedcdn.com/images/ted/f9e5462fd10b5130015fab95f3be6ace3e0f4ef4_1600x1200.jpg,Michael Shermer,Why people believe weird things,805,michael_shermer_on_believing_strange_things,5364828,2245
13189,39,https://pe.tedcdn.com/images/ted/71994797fda57ea0039fefb37e2f2ebe1adc00c6_2880x1620.jpg,Aubrey de Grey,A roadmap to end aging,1365,aubrey_de_grey_says_we_can_avoid_aging,3277934,2245
13190,1712,https://pe.tedcdn.com/images/ted/a6f25d780973d69b424b1e56b5f9fe82bb7d1223_1600x1200.jpg,Laura Snyder,The Philosophical Breakfast Club,754,laura_snyder_the_philosophical_breakfast_club,1203913,2245
13191,509,https://pe.tedcdn.com/images/ted/a35c1da2e6a59c48333f8d5a6957f721f7f7ed3a_2880x1620.jpg,Bonnie Bassler,"How bacteria ""talk""",1094,bonnie_bassler_on_how_bacteria_communicate,2192933,2245
13192,1655,https://pe.tedcdn.com/images/ted/811cd11327696f4b8a124e4b75fa9aa780a20248_1600x1200.jpg,Tyler DeWitt,Hey science teachers -- make it fun,680,tyler_dewitt_hey_science_teachers_make_it_fun,1489486,2245
13193,594,https://pe.tedcdn.com/images/ted/9faa271f994e4928e673ccff499924bfe3e7083c_2880x1620.jpg,Kary Mullis,A next-gen cure for killer infections,275,kary_mullis_next_gen_cure_for_killer_infections,624562,2245
13194,2390,https://pe.tedcdn.com/images/ted/9a8ed14cef99ed36c93a952adf824345fb9e7108_2880x1620.jpg,Laura Robinson,The secrets I find on the mysterious ocean floor,681,laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor,1487115,2246
13195,1969,https://pe.tedcdn.com/images/ted/8e9b98419c9ae6d1a42be0e473de30db4017b99d_1600x1200.jpg,Louie Schwartzberg, Hidden miracles of the natural world,444,louie_schwartzberg_hidden_miracles_of_the_natural_world,7015875,2246
13196,1685,https://pe.tedcdn.com/images/ted/b72c269c345b9158bca1b58e89cfa21fdd1a4542_2880x1620.jpg,Ron Finley,A guerilla gardener in South Central LA,645,ron_finley_a_guerilla_gardener_in_south_central_la,3005726,2246
13197,1874,https://pe.tedcdn.com/images/ted/313e003d03863b59e551ceabef019eba406bcfeb_1600x1200.jpg,Greg Asner,Ecology from the air,830,greg_asner_ecology_from_the_air,692597,2246
13198,1816,https://pe.tedcdn.com/images/ted/b4a648817c1a2102dc53dc2147bb1af2785067f0_1600x1200.jpg,George Monbiot,"For more wonder, rewild the world",910,george_monbiot_for_more_wonder_rewild_the_world,887834,2246
13199,475,https://pe.tedcdn.com/images/ted/75460_800x600.jpg,Willie Smits,How to restore a rainforest,1242,willie_smits_restores_a_rainforest,677188,2246
13200,409,https://pe.tedcdn.com/images/ted/09d68cf0d30c07c398b939b924d61f3fb7e82c17_2880x1620.jpg,Richard Preston,The mysterious lives of giant trees,1171,richard_preston_on_the_giant_trees,644665,2247
13201,948,https://pe.tedcdn.com/images/ted/195843_800x600.jpg,Rachel Sussman,The world's oldest living things,848,rachel_sussman_the_world_s_oldest_living_things,1424272,2247
13202,2075,https://pe.tedcdn.com/images/ted/4c2a0a97a31a1e8bc7a05a2ee1835eaa636730e5_2400x1800.jpg,Shubhendu Sharma,"An engineer's vision for tiny forests, everywhere",262,shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere,1111166,2247
13203,2558,https://pe.tedcdn.com/images/ted/14d83c67242cc5b0a9a177dd143071aecdadc89a_2880x1620.jpg,Suzanne Simard,How trees talk to each other,1099,suzanne_simard_how_trees_talk_to_each_other,2396450,2247
13204,476,https://pe.tedcdn.com/images/ted/75594_800x600.jpg,Nalini Nadkarni,Conserving the canopy,990,nalini_nadkani_on_conserving_the_canopy,398874,2247
13205,475,https://pe.tedcdn.com/images/ted/75460_800x600.jpg,Willie Smits,How to restore a rainforest,1242,willie_smits_restores_a_rainforest,677188,2247
13206,1388,https://pe.tedcdn.com/images/ted/52c419cb6d3300efc6aed7f94859b9dbcc15312d_800x600.jpg,Adam Savage,How simple ideas lead to scientific discoveries,452,how_simple_ideas_lead_to_scientific_discoveries,877125,2248
13207,488,https://pe.tedcdn.com/images/ted/81942_800x600.jpg,Adam Savage,My obsession with objects and the stories they tell,938,adam_savage_s_obsessions,1697873,2248
13208,2474,https://pe.tedcdn.com/images/ted/da040e08d0870116c46a8cbe63e39dba27289d98_2880x1620.jpg,Adam Grant,The surprising habits of original thinkers,925,adam_grant_the_surprising_habits_of_original_thinkers,6484488,2248
13209,205,https://pe.tedcdn.com/images/ted/d1336ca1c021209da3838b06360e6b8db33a7b84_2880x1620.jpg,J.J. Abrams,The mystery box,1082,j_j_abrams_mystery_box,3519773,2248
13210,374,https://pe.tedcdn.com/images/ted/078a7ecb2d3088979fc2e0e09a51572e372b28c7_2880x1620.jpg,John Hodgman,"Aliens, love -- where are they?",1000,john_hodgman_s_brief_digression,1935294,2248
13211,2572,https://pe.tedcdn.com/images/ted/2bd9cdb27e11ca15c34812aea65db20553010001_2880x1620.jpg,Christopher Bell,Bring on the female superheroes!,948,christopher_bell_bring_on_the_female_superheroes,1026016,2248
13212,2407,https://pe.tedcdn.com/images/ted/255f3dfc21f6c8a6d69324b69f0c817f41badf79_2880x1620.jpg,Achenyo Idachaba,How I turned a deadly plant into a thriving business,437,achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business,1716206,2249
13213,1822,https://pe.tedcdn.com/images/ted/c58cf2dbb9f8843b91eb2228caf27974b5f428de_1600x1200.jpg,Marla Spivak,Why bees are disappearing,957,marla_spivak_why_bees_are_disappearing,2436137,2249
13214,2441,https://pe.tedcdn.com/images/ted/5deb28621d0c72da69d3ff0985e6a611ff7042c0_2880x1620.jpg,Al Gore,The case for optimism on climate change,1520,al_gore_the_case_for_optimism_on_climate_change,1624260,2249
13215,1362,https://pe.tedcdn.com/images/ted/f1c537327fdd66cbbd67b39167a838896c901e4f_800x600.jpg,Garth Lenz,The true cost of oil,1060,garth_lenz_images_of_beauty_and_devastation,792795,2249
13216,2201,https://pe.tedcdn.com/images/ted/d439c4fd8bbfec0e444b820e7e473a09373e5816_2880x1620.jpg,Rob Knight,How our microbes make us who we are,1044,rob_knight_how_our_microbes_make_us_who_we_are,1566862,2249
13217,683,https://pe.tedcdn.com/images/ted/126533_800x600.jpg,Edward Burtynsky,Photographing the landscape of oil,220,edward_burtynsky_photographs_the_landscape_of_oil,480147,2249
13218,2304,https://pe.tedcdn.com/images/ted/83b6197ead1303d82f0ccc05495c3a1d4f58d693_2880x1620.jpg,eL Seed,Street art with a message of hope and peace,339,el_seed_street_art_with_a_message_of_hope_and_peace,1398770,2250
13219,2400,https://pe.tedcdn.com/images/ted/0da87f5c54fb8855274c9553595d550999e71288_2880x1620.jpg,Wael Ghonim,Let's design social media that drives real change,814,wael_ghonim_let_s_design_social_media_that_drives_real_change,1286668,2250
13220,2511,https://pe.tedcdn.com/images/ted/0a99f16774299363d9cdd9efcee9163ba2f52e89_2880x1620.jpg,Zaria Forman,Drawings that show the beauty and fragility of Earth,434,zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,1078782,2250
13221,1537,https://pe.tedcdn.com/images/ted/2c45eceb645c6fae35e14e07a8c942176b4935e2_1600x1200.jpg,Bahia Shehab,A thousand times no,356,bahia_shehab_a_thousand_times_no,1024366,2250
13222,2129,https://pe.tedcdn.com/images/ted/b67248a881f68a8bc5fc22451ccf2398cc19fa55_2880x1620.jpg,Haas&Hahn,How painting can transform communities,683,haas_hahn_how_painting_can_transform_communities,1660846,2250
13223,1846,https://pe.tedcdn.com/images/ted/167f6a84f1e15eb73f7df4987097a42268230193_1600x1200.jpg,Iwan Baan,Ingenious homes in unexpected places,1018,iwan_baan_ingenious_homes_in_unexpected_places,1463114,2250
13224,1950,https://pe.tedcdn.com/images/ted/aadd75a2a5f185ca28179519cab86ff0ad367eb1_1600x1200.jpg,Edward Snowden,Here's how we take back the Internet,2102,edward_snowden_here_s_how_we_take_back_the_internet,4040305,2251
13225,2478,https://pe.tedcdn.com/images/ted/7d66b49dbd9ed6f73e28f1724b5c83e559d9c7f7_2880x1620.jpg,Robert Palmer,The Panama Papers exposed a huge global problem. What's next?,469,robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next,1015683,2251
13226,2488,https://pe.tedcdn.com/images/ted/c78ddfbc0c1ea218fb2856babfc1604b70a6eddc_2880x1620.jpg,Ameera Harouda,Why I put myself in danger to tell the stories of Gaza,518,ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza,961424,2251
13227,918,https://pe.tedcdn.com/images/ted/185000_800x600.jpg,Julian Assange,Why the world needs WikiLeaks,1173,julian_assange_why_the_world_needs_wikileaks,2278289,2251
13228,1594,https://pe.tedcdn.com/images/ted/a1dff6f8b58a59c8f721cb351b1e6c43f9d8db0f_1600x1200.jpg,Heather Brooke,My battle to expose government corruption,1137,heather_brooke_my_battle_to_expose_government_corruption,932026,2251
13229,2813,https://pe.tedcdn.com/images/ted/73702d7b558bf8dbcd910ecaaf3aa323c9125bf7_2880x1620.jpg,Jorge Ramos,Why journalists have an obligation to challenge power,870,jorge_ramos_why_journalists_have_an_obligation_to_challenge_power,383043,2251
13230,1146,https://pe.tedcdn.com/images/ted/29fe2e14406be124c2d750736328ef617a156e10_800x600.jpg,Ed Boyden,A light switch for neurons,1104,ed_boyden,931592,2252
13231,2342,https://pe.tedcdn.com/images/ted/ec6df2369a3294452ed45750f41e6468c3a58621_2880x1620.jpg,Sandrine Thuret,You can grow new brain cells. Here's how,664,sandrine_thuret_you_can_grow_new_brain_cells_here_s_how,4615076,2252
13232,2429,https://pe.tedcdn.com/images/ted/0fc9a0c0e51919aa2f0efe825dbea9d4480baaf7_2880x1620.jpg,Jocelyne Bloch,The brain may be able to repair itself -- with help,694,jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help,2152911,2252
13233,1879,https://pe.tedcdn.com/images/ted/f8443ec450dd71d590ea1b0f7b9470dd5665b15b_2880x1620.jpg,Suzana Herculano-Houzel,What is so special about the human brain?,811,suzana_herculano_houzel_what_is_so_special_about_the_human_brain,2454916,2252
13234,1450,https://pe.tedcdn.com/images/ted/9d94c91442c28bfda8fc51070e63397867e1f787_800x600.jpg,Carl Schoonover,How to look inside the brain,292,carl_schoonover_how_to_look_inside_the_brain,890311,2252
13235,659,https://pe.tedcdn.com/images/ted/121608_800x600.jpg,Henry Markram,A brain in a supercomputer,890,henry_markram_supercomputing_the_brain_s_secrets,1180152,2252
13236,2551,https://pe.tedcdn.com/images/ted/775f9db04ba2704c562e9bdcdccc3bf973cde4cc_2880x1620.jpg,Emma Marris,Nature is everywhere -- we just need to learn to see it,952,emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it,990075,2253
13237,2088,https://pe.tedcdn.com/images/ted/a7efe202d2a1ef4af543b0b3b80bd225bb242157_2400x1800.jpg,Antonio Donato Nobre,The magic of the Amazon: A river that flows invisibly all around us,1295,antonio_donato_nobre_the_magic_of_the_amazon_a_river_that_flows_invisibly_all_around_us,984984,2253
13238,2546,https://pe.tedcdn.com/images/ted/5ccc3bec9cc4e3fe31bd5626b9b82c2687805240_2880x1620.jpg,Shubhendu Sharma,How to grow a forest in your backyard,551,shubhendu_sharma_how_to_grow_a_forest_in_your_backyard,1320671,2253
13239,2075,https://pe.tedcdn.com/images/ted/4c2a0a97a31a1e8bc7a05a2ee1835eaa636730e5_2400x1800.jpg,Shubhendu Sharma,"An engineer's vision for tiny forests, everywhere",262,shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere,1111166,2253
13240,476,https://pe.tedcdn.com/images/ted/75594_800x600.jpg,Nalini Nadkarni,Conserving the canopy,990,nalini_nadkani_on_conserving_the_canopy,398873,2253
13241,475,https://pe.tedcdn.com/images/ted/75460_800x600.jpg,Willie Smits,How to restore a rainforest,1242,willie_smits_restores_a_rainforest,677186,2253
13242,2383,https://pe.tedcdn.com/images/ted/742a188dfebaad322d02dfd7ee578fc58af03bb3_2880x1620.jpg,Chieko Asakawa,How new technology helps blind people explore the world,569,chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world,1201039,2254
13243,2533,https://pe.tedcdn.com/images/ted/a0b606d64fd75a0e13e60fef5b1289dd3423f762_2880x1620.jpg,Blaise Agüera y Arcas,How computers are learning to be creative,1054,blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,1413044,2254
13244,2243,https://pe.tedcdn.com/images/ted/a693e3148df55358b76a30436f1accb09d1e2616_2880x1620.jpg,Nick Bostrom,What happens when our computers get smarter than we are?,991,nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are,2832616,2254
13245,2787,https://pe.tedcdn.com/images/ted/0d28c4301c3c7ed0a3790e31231e71e1469524e6_2880x1620.jpg,Garry Kasparov,Don't fear intelligent machines. Work with them,920,garry_kasparov_don_t_fear_intelligent_machines_work_with_them,1079610,2254
13246,1101,https://pe.tedcdn.com/images/ted/e04383eb4f6dd1c59dce3d7dcb6a8831b2f6d9e0_800x600.jpg,Hans Rosling,The magic washing machine,555,hans_rosling_and_the_magic_washing_machine,2392251,2254
13247,2592,https://pe.tedcdn.com/images/ted/eda8b85771e90749c3e3e072c3f319417713ee92_2880x1620.jpg,Sam Harris,Can we build AI without losing control over it?,867,sam_harris_can_we_build_ai_without_losing_control_over_it,2592548,2254
13248,2547,https://pe.tedcdn.com/images/ted/71fff35c67aa8eecc6dbf4f23bf6600db960b012_2880x1620.jpg,Leila Hoteit,3 lessons on success from an Arab businesswoman,842,leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,1827512,2255
13249,1904,https://pe.tedcdn.com/images/ted/405c655998ebd51adf0f6e3565b07bffc4c5738e_1600x1200.jpg,Harish Manwani,Profit’s not always the point,838,harish_manwani_profit_s_not_always_the_point,1531520,2255
13250,2470,https://pe.tedcdn.com/images/ted/2ba99f16e0514c22ae7804b503becb1ce47af9d4_2880x1620.jpg,Knut Haanaes,Two reasons companies fail -- and how to avoid them,638,knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them,1743990,2255
13251,2272,https://pe.tedcdn.com/images/ted/55c617f514a04f27d3ac75bde232665257c64326_2880x1620.jpg,Bill Gross,The single biggest reason why startups succeed,400,bill_gross_the_single_biggest_reason_why_startups_succeed,3811386,2255
13252,1949,https://pe.tedcdn.com/images/ted/ab232c0205b44eb5cfeeda3ca663c6a1464bb2d6_1600x1200.jpg,Charmian Gooch,My wish: To launch a new era of openness in business,971,charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business,760231,2255
13253,1591,https://pe.tedcdn.com/images/ted/5adb7a2f06238ea2a796c809dcbcf364410ee849_1600x1200.jpg,Tim Leberecht,3 ways to (usefully) lose control of your brand,390,tim_leberecht_3_ways_to_usefully_lose_control_of_your_reputation,943936,2255
13254,1713,https://pe.tedcdn.com/images/ted/8f06b4073d52a4ee5e859ed36563987e81096543_1600x1200.jpg,Rose George,Let's talk crap. Seriously.,841,rose_george_let_s_talk_crap_seriously,1624729,2256
13255,2097,https://pe.tedcdn.com/images/ted/a477c1bccc1f06b44817d6cfaf71c36a8c8eda8f_2880x1620.jpg,Francis de los Reyes,Sanitation is a basic human right,501,francis_de_los_reyes_sanitation_is_a_basic_human_right,742108,2256
13256,2173,https://pe.tedcdn.com/images/ted/a37f6b925d1d052580f7512c13b2474e44ec6db9_2880x1620.jpg,Joe Madiath,"Better toilets, better life",727,joe_madiath_better_toilets_better_life,976624,2256
13257,2404,https://pe.tedcdn.com/images/ted/7984fb21c387fcf63318ee5d3c094a21fb7f47d1_2880x1620.jpg,David Sedlak,4 ways we can avoid a catastrophic drought,817,david_sedlak_4_ways_we_can_avoid_a_catastrophic_drought,1013981,2256
13258,613,https://pe.tedcdn.com/images/ted/1691fae6c58b818d8129465ed6d4550bad75450a_1600x1200.jpg,Michael Pritchard,How to make filthy water drinkable,571,michael_pritchard_invents_a_water_filter,3573275,2256
13259,2672,https://pe.tedcdn.com/images/ted/36a01016eb74b112d7b3bd0318372d6f5cc172a9_2880x1620.jpg,Deepika Kurup,A young scientist's quest for clean water,479,deepika_kurup_a_young_scientist_s_quest_for_clean_water,958898,2256
13260,127,https://pe.tedcdn.com/images/ted/5cd871dcf27ba4288021c2bfe6a3f6796dab2538_2880x1620.jpg,Ngozi Okonjo-Iweala,Want to help Africa? Do business here,1213,ngozi_okonjo_iweala_on_doing_business_in_africa,1044298,2257
13261,2462,https://pe.tedcdn.com/images/ted/6d408620ad53d766ca342095a8add7803accf26b_2880x1620.jpg,Siyanda Mohutsiwa,How young Africans found a voice on Twitter,862,siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter,992773,2257
13262,2496,https://pe.tedcdn.com/images/ted/12f6708c6fb2481560434ec1849a603bdb966192_2880x1620.jpg,Sanford Biggers,An artist's unflinching look at racial violence,259,sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,987389,2257
13263,154,https://pe.tedcdn.com/images/ted/13909_480x360.jpg,Euvin Naidoo,Why invest in Africa,1141,euvin_naidoo_on_investing_in_africa,335162,2257
13264,151,https://pe.tedcdn.com/images/ted/74643ff40cb7b9c9b179287654eef20ab9162245_1600x1200.jpg,George Ayittey,Africa's cheetahs versus hippos,1070,george_ayittey_on_cheetahs_vs_hippos,648267,2257
13265,1851,https://pe.tedcdn.com/images/ted/8296cc7fc34989e7d5f7f86e7ba5dac8dc819d92_1600x1200.jpg,Charles Robertson,Africa's next boom,693,charles_robertson_africa_s_next_boom,1204103,2257
