,index,tags
17390,2221,world
17391,2221,cultures
17392,2222,china
17393,2222,economics
17394,2222,education
17395,2222,entrepreneur
17396,2222,family
17397,2222,identity
17398,2222,world
17399,2222,cultures
17400,2223,TEDx
17401,2223,big
17402,2223,problems
17403,2223,choice
17404,2223,culture
17405,2223,economics
17406,2223,education
17407,2223,investment
17408,2223,society
17409,2223,work
17410,2224,TED
17411,2224,Fellows
17412,2224,activism
17413,2224,comedy
17414,2224,community
17415,2224,entertainment
17416,2224,humor
17417,2224,identity
17418,2224,religion
17419,2224,social
17420,2224,change
17421,2224,society
17422,2224,terrorism
17423,2225,Africa
17424,2225,activism
17425,2225,agriculture
17426,2225,community
17427,2225,farming
17428,2225,food
17429,2225,future
17430,2225,global
17431,2225,development
17432,2225,global
17433,2225,issues
17434,2225,innovation
17435,2225,poverty
17436,2225,society
17437,2226,big
17438,2226,problems
17439,2226,collaboration
17440,2226,communication
17441,2226,community
17442,2226,global
17443,2226,issues
17444,2226,humanity
17445,2226,military
17446,2226,nonviolence
17447,2226,protests
17448,2226,security
17449,2226,society
17450,2226,terrorism
17451,2226,violence
17452,2226,war
17453,2227,TED
17454,2227,Fellows
17455,2227,biotech
17456,2227,collaboration
17457,2227,creativity
17458,2227,design
17459,2227,exploration
17460,2227,future
17461,2227,hack
17462,2227,innovation
17463,2227,invention
17464,2227,materials
17465,2227,play
17466,2227,potential
17467,2227,science
17468,2227,technology
17469,2228,art
17470,2228,beauty
17471,2228,collaboration
17472,2228,communication
17473,2228,composing
17474,2228,entertainment
17475,2228,film
17476,2228,future
17477,2228,innovation
17478,2228,media
17479,2228,technology
17480,2228,virtual
17481,2228,reality
17482,2228,visualizations
17483,2229,Internet
17484,2229,choice
17485,2229,communication
17486,2229,design
17487,2229,future
17488,2229,innovation
17489,2229,interface
17490,2229,design
17491,2229,motivation
17492,2229,potential
17493,2229,product
17494,2229,design
17495,2229,social
17496,2229,media
17497,2229,technology
17498,2229,web
17499,2230,TEDx
17500,2230,activism
17501,2230,community
17502,2230,compassion
17503,2230,death
17504,2230,global
17505,2230,issues
17506,2230,humanity
17507,2230,identity
17508,2230,life
17509,2230,social
17510,2230,change
17511,2230,society
17512,2230,terrorism
17513,2230,violence
17514,2231,TED
17515,2231,Fellows
17516,2231,activism
17517,2231,big
17518,2231,problems
17519,2231,community
17520,2231,genetics
17521,2231,health
17522,2231,health
17523,2231,care
17524,2231,inequality
17525,2231,medical
17526,2231,research
17527,2231,medicine
17528,2231,science
17529,2231,society
17530,2232,children
17531,2232,communication
17532,2232,community
17533,2232,education
17534,2232,global
17535,2232,development
17536,2232,global
17537,2232,issues
17538,2232,india
17539,2232,policy
17540,2232,potential
17541,2233,TED
17542,2233,Books
17543,2233,communication
17544,2233,humanity
17545,2233,humor
17546,2233,identity
17547,2233,introvert
17548,2233,personality
17549,2233,psychology
17550,2233,self
17551,2234,architecture
17552,2234,cities
17553,2234,community
17554,2234,design
17555,2234,environment
17556,2234,potential
17557,2234,product
17558,2234,design
17559,2234,public
17560,2234,spaces
17561,2234,society
17562,2234,urban
17563,2234,planning
17564,2235,Blindness
17565,2235,astronomy
17566,2235,collaboration
17567,2235,data
17568,2235,disability
17569,2235,energy
17570,2235,exploration
17571,2235,hearing
17572,2235,innovation
17573,2235,nature
17574,2235,physics
17575,2235,science
17576,2235,technology
17577,2236,AI
17578,2236,algorithm
17579,2236,art
17580,2236,beauty
17581,2236,brain
17582,2236,collaboration
17583,2236,demo
17584,2236,future
17585,2236,innovation
17586,2236,intelligence
17587,2236,machine
17588,2236,learning
17589,2236,science
17590,2236,science
17591,2236,and
17592,2236,art
17593,2236,visualizations
17594,2237,TEDx
17595,2237,choice
17596,2237,collaboration
17597,2237,communication
17598,2237,decision-making
17599,2237,identity
17600,2237,leadership
17601,2237,motivation
17602,2237,personal
17603,2237,growth
17604,2237,society
17605,2238,Blindness
17606,2238,DNA
17607,2238,TED
17608,2238,Fellows
17609,2238,ancient
17610,2238,world
17611,2238,animals
17612,2238,biodiversity
17613,2238,biology
17614,2238,biomechanics
17615,2238,brain
17616,2238,curiosity
17617,2238,ecology
17618,2238,environment
17619,2238,evolution
17620,2238,exploration
17621,2238,fish
17622,2238,history
17623,2238,life
17624,2238,nature
17625,2238,science
17626,2238,sight
17627,2238,time
17628,2239,Criminal
17629,2239,Justice
17630,2239,United
17631,2239,States
17632,2239,activism
17633,2239,big
17634,2239,problems
17635,2239,culture
17636,2239,live
17637,2239,music
17638,2239,music
17639,2239,performance
17640,2239,personal
17641,2239,growth
17642,2239,piano
17643,2239,policy
17644,2239,prison
17645,2239,singer
17646,2239,social
17647,2239,change
17648,2239,society
17649,2239,vocals
17650,2240,Middle
17651,2240,East
17652,2240,architecture
17653,2240,big
17654,2240,problems
17655,2240,cities
17656,2240,collaboration
17657,2240,community
17658,2240,design
17659,2240,disaster
17660,2240,relief
17661,2240,engineering
17662,2240,identity
17663,2240,infrastructure
17664,2240,potential
17665,2240,public
17666,2240,spaces
17667,2240,refugees
17668,2240,religion
17669,2240,security
17670,2240,social
17671,2240,change
17672,2240,society
17673,2240,urban
17674,2240,planning
17675,2240,violence
17676,2240,war
17677,2241,Europe
17678,2241,big
17679,2241,problems
17680,2241,choice
17681,2241,collaboration
17682,2241,communication
17683,2241,community
17684,2241,democracy
17685,2241,future
17686,2241,global
17687,2241,development
17688,2241,global
17689,2241,issues
17690,2241,government
17691,2241,history
17692,2241,humanity
17693,2241,identity
17694,2241,immigration
17695,2241,inequality
17696,2241,news
17697,2241,policy
17698,2241,politics
17699,2241,refugees
17700,2241,social
17701,2241,change
17702,2241,society
17703,2242,Internet
17704,2242,TED
17705,2242,Fellows
17706,2242,animation
17707,2242,art
17708,2242,bullying
17709,2242,comedy
17710,2242,communication
17711,2242,design
17712,2242,fear
17713,2242,humor
17714,2242,identity
17715,2242,language
17716,2242,media
17717,2242,society
17718,2242,speech
17719,2242,vocals
17720,2243,Senses
17721,2243,TEDx
17722,2243,collaboration
17723,2243,communication
17724,2243,design
17725,2243,disability
17726,2243,innovation
17727,2243,personal
17728,2243,growth
17729,2243,society
17730,2244,Middle
17731,2244,East
17732,2244,business
17733,2244,leadership
17734,2244,women
17735,2244,women
17736,2244,in
17737,2244,business
17738,2244,work
17739,2245,aging
17740,2245,curiosity
17741,2245,exploration
17742,2245,science
17743,2246,Anthropocene
17744,2246,Natural
17745,2246,resources
17746,2246,agriculture
17747,2246,animals
17748,2246,biodiversity
17749,2246,children
17750,2246,climate
17751,2246,change
17752,2246,ecology
17753,2246,environment
17754,2246,garden
17755,2246,green
17756,2246,life
17757,2246,nature
17758,2246,parenting
17759,2246,plants
17760,2246,sustainability
17761,2246,teaching
17762,2246,trees
17763,2247,Natural
17764,2247,resources
17765,2247,TED
17766,2247,Fellows
17767,2247,botany
17768,2247,cities
17769,2247,design
17770,2247,ecology
17771,2247,engineering
17772,2247,entrepreneur
17773,2247,environment
17774,2247,future
17775,2247,garden
17776,2247,global
17777,2247,development
17778,2247,green
17779,2247,microbes
17780,2247,microbiology
17781,2247,nature
17782,2247,plants
17783,2247,science
17784,2247,sustainability
17785,2247,trees
17786,2247,urban
17787,2247,planning
17788,2248,adventure
17789,2248,art
17790,2248,beauty
17791,2248,collaboration
17792,2248,communication
17793,2248,community
17794,2248,creativity
17795,2248,design
17796,2248,entertainment
17797,2248,humor
17798,2248,identity
17799,2248,materials
17800,2248,performance
17801,2248,personality
17802,2248,storytelling
17803,2249,agriculture
17804,2249,astrobiology
17805,2249,bacteria
17806,2249,big
17807,2249,problems
17808,2249,business
17809,2249,environment
17810,2249,farming
17811,2249,food
17812,2249,future
17813,2249,global
17814,2249,issues
17815,2249,innovation
17816,2249,life
17817,2249,microbes
17818,2249,microbiology
17819,2249,nature
17820,2249,science
17821,2249,technology
17822,2250,Egypt
17823,2250,Middle
17824,2250,East
17825,2250,TED
17826,2250,Fellows
17827,2250,art
17828,2250,beauty
17829,2250,community
17830,2250,painting
17831,2250,peace
17832,2250,sanitation
17833,2250,society
17834,2251,Internet
17835,2251,big
17836,2251,problems
17837,2251,business
17838,2251,collaboration
17839,2251,communication
17840,2251,data
17841,2251,global
17842,2251,issues
17843,2251,government
17844,2251,journalism
17845,2251,society
17846,2251,technology
17847,2251,writing
17848,2252,biology
17849,2252,biomechanics
17850,2252,biotech
17851,2252,brain
17852,2252,chemistry
17853,2252,humanity
17854,2252,illness
17855,2252,innovation
17856,2252,life
17857,2252,materials
17858,2252,medical
17859,2252,research
17860,2252,nanoscale
17861,2252,neuroscience
17862,2252,potential
17863,2252,science
17864,2252,technology
17865,2253,beauty
17866,2253,biodiversity
17867,2253,biology
17868,2253,biomechanics
17869,2253,botany
17870,2253,communication
17871,2253,community
17872,2253,ecology
17873,2253,environment
17874,2253,green
17875,2253,identity
17876,2253,language
17877,2253,life
17878,2253,nature
17879,2253,plants
17880,2253,science
17881,2253,trees
17882,2254,AI
17883,2254,collaboration
17884,2254,data
17885,2254,future
17886,2254,innovation
17887,2254,intelligence
17888,2254,machine
17889,2254,learning
17890,2254,productivity
17891,2254,programming
17892,2254,robots
17893,2254,technology
17894,2254,work
17895,2255,biology
17896,2255,business
17897,2255,future
17898,2255,innovation
17899,2255,leadership
17900,2255,potential
17901,2255,productivity
17902,2255,resources
17903,2255,success
17904,2255,work
17905,2256,Natural
17906,2256,resources
17907,2256,TEDx
17908,2256,activism
17909,2256,agriculture
17910,2256,alternative
17911,2256,energy
17912,2256,climate
17913,2256,change
17914,2256,community
17915,2256,design
17916,2256,energy
17917,2256,engineering
17918,2256,environment
17919,2256,farming
17920,2256,food
17921,2256,green
17922,2256,health
17923,2256,humanity
17924,2256,infrastructure
17925,2256,nature
17926,2256,sanitation
17927,2256,water
17928,2257,Africa
17929,2257,Natural
17930,2257,resources
17931,2257,business
17932,2257,collaboration
17933,2257,economics
17934,2257,education
17935,2257,future
17936,2257,global
17937,2257,development
17938,2257,global
17939,2257,issues
17940,2257,goal-setting
17941,2257,government
17942,2257,investment
17943,2257,mobility
17944,2257,policy
17945,2257,potential
17946,2257,society
17947,2257,technology
17948,2257,war
17949,2257,women
17950,2258,Mars
17951,2258,Planets
17952,2258,TEDx
17953,2258,astrobiology
17954,2258,cosmos
17955,2258,data
17956,2258,discovery
17957,2258,exploration
17958,2258,extraterrestrial
17959,2258,life
17960,2258,future
17961,2258,microbes
17962,2258,science
17963,2258,universe
17964,2258,water
17965,2259,Natural
17966,2259,resources
17967,2259,activism
17968,2259,alternative
17969,2259,energy
17970,2259,climate
17971,2259,change
17972,2259,collaboration
17973,2259,communication
17974,2259,community
17975,2259,environment
17976,2259,future
17977,2259,global
17978,2259,development
17979,2259,global
17980,2259,issues
17981,2259,history
17982,2259,humanity
17983,2259,infrastructure
17984,2259,innovation
17985,2259,law
17986,2259,nature
17987,2259,policy
17988,2259,pollution
17989,2259,social
17990,2259,change
17991,2259,transportation
17992,2260,Mars
17993,2260,NASA
17994,2260,astrobiology
17995,2260,astronomy
17996,2260,chemistry
17997,2260,data
17998,2260,extraterrestrial
17999,2260,life
18000,2260,innovation
18001,2260,life
18002,2260,microbes
18003,2260,microbiology
18004,2260,nature
18005,2260,physics
18006,2260,science
18007,2260,solar
18008,2260,system
18009,2260,technology
18010,2260,universe
18011,2260,water
18012,2261,South
18013,2261,America
18014,2261,TED
18015,2261,Fellows
18016,2261,TED
18017,2261,Prize
18018,2261,adventure
18019,2261,ancient
18020,2261,world
18021,2261,archaeology
18022,2261,conservation
18023,2261,crowdsourcing
18024,2261,culture
18025,2261,curiosity
18026,2261,discovery
18027,2261,exploration
18028,2261,global
18029,2261,issues
18030,2261,history
18031,2261,humanity
18032,2261,innovation
18033,2261,space
18034,2261,technology
18035,2261,world
18036,2261,cultures
18037,2262,collaboration
18038,2262,communication
18039,2262,community
18040,2262,compassion
18041,2262,democracy
18042,2262,fear
18043,2262,government
18044,2262,history
18045,2262,humanity
18046,2262,identity
18047,2262,politics
18048,2262,social
18049,2262,change
18050,2262,society
18051,2263,Blindness
18052,2263,TED
18053,2263,en
18054,2263,Español
18055,2263,TEDx
18056,2263,collaboration
18057,2263,community
18058,2263,disability
18059,2263,education
18060,2263,personal
18061,2263,growth
18062,2263,sports
18063,2264,business
18064,2264,economics
18065,2264,engineering
18066,2264,global
18067,2264,development
18068,2264,industrial
18069,2264,design
18070,2264,innovation
18071,2264,manufacturing
18072,2264,product
18073,2264,design
18074,2264,technology
18075,2264,work
18076,2265,TEDx
18077,2265,aging
18078,2265,cancer
18079,2265,choice
18080,2265,communication
18081,2265,compassion
18082,2265,death
18083,2265,economics
18084,2265,health
18085,2265,health
18086,2265,care
18087,2265,humanity
18088,2265,identity
18089,2265,medicine
18090,2265,pharmaceuticals
18091,2265,self
18092,2266,TED
18093,2266,Fellows
18094,2266,death
18095,2266,humanity
18096,2266,life
18097,2266,military
18098,2266,photography
18099,2266,refugees
18100,2266,violence
18101,2266,war
18102,2267,Internet
18103,2267,blockchain
18104,2267,business
18105,2267,collaboration
18106,2267,computers
18107,2267,data
18108,2267,economics
18109,2267,future
18110,2267,innovation
18111,2267,privacy
18112,2267,security
18113,2267,society
18114,2267,software
18115,2267,technology
18116,2267,trust
18117,2268,Human
18118,2268,body
18119,2268,TEDMED
18120,2268,art
18121,2268,beauty
18122,2268,creativity
18123,2268,health
18124,2268,history
18125,2268,humanity
18126,2268,medicine
18127,2268,painting
18128,2268,science
18129,2268,science
18130,2268,and
18131,2268,art
18132,2268,visualizations
18133,2269,global
18134,2269,issues
18135,2269,history
18136,2269,nonviolence
18137,2269,peace
18138,2269,protests
18139,2269,social
18140,2269,change
18141,2269,war
18142,2269,women
18143,2270,TEDx
18144,2270,art
18145,2270,children
18146,2270,communication
18147,2270,entertainment
18148,2270,film
18149,2270,identity
18150,2270,inequality
18151,2270,marketing
18152,2270,media
18153,2270,movies
18154,2270,parenting
18155,2270,society
18156,2270,toy
18157,2270,women
18158,2271,TED
18159,2271,Books
18160,2271,anthropology
18161,2271,communication
18162,2271,community
18163,2271,friendship
18164,2271,humanity
18165,2271,personality
18166,2271,society
18167,2272,big
18168,2272,problems
18169,2272,collaboration
18170,2272,global
18171,2272,issues
18172,2272,government
18173,2272,journalism
18174,2272,law
18175,2272,policy
18176,2272,politics
18177,2272,security
18178,2272,society
18179,2272,terrorism
18180,2272,war
18181,2273,business
18182,2273,comedy
18183,2273,communication
18184,2273,humor
18185,2273,technology
18186,2274,children
18187,2274,education
18188,2274,goal-setting
18189,2274,intelligence
18190,2274,personal
18191,2274,growth
18192,2274,social
18193,2274,change
18194,2274,society
18195,2274,teaching
18196,2275,United
18197,2275,States
18198,2275,business
18199,2275,children
18200,2275,cities
18201,2275,community
18202,2275,economics
18203,2275,family
18204,2275,friendship
18205,2275,future
18206,2275,goal-setting
18207,2275,happiness
18208,2275,humanity
18209,2275,identity
18210,2275,journalism
18211,2275,money
18212,2275,motivation
18213,2275,parenting
18214,2275,personal
18215,2275,growth
18216,2275,social
18217,2275,change
18218,2275,society
18219,2275,work
18220,2275,work-life
18221,2275,balance
18222,2276,TEDx
18223,2276,biomechanics
18224,2276,brain
18225,2276,children
18226,2276,design
18227,2276,engineering
18228,2276,health
18229,2276,innovation
18230,2276,invention
18231,2276,medical
18232,2276,research
18233,2276,mental
18234,2276,health
18235,2276,neuroscience
18236,2276,product
18237,2276,design
18238,2276,science
18239,2276,technology
18240,2277,South
18241,2277,America
18242,2277,Surgery
18243,2277,engineering
18244,2277,heart
18245,2277,health
18246,2277,invention
18247,2277,medical
18248,2277,research
18249,2278,Internet
18250,2278,business
18251,2278,capitalism
18252,2278,computers
18253,2278,data
18254,2278,economics
18255,2278,future
18256,2278,global
18257,2278,development
18258,2278,mobility
18259,2278,money
18260,2278,potential
18261,2278,privacy
18262,2278,shopping
18263,2278,social
18264,2278,change
18265,2278,society
18266,2278,software
18267,2278,technology
18268,2278,web
18269,2279,children
18270,2279,education
18271,2279,family
18272,2279,goal-setting
18273,2279,happiness
18274,2279,identity
18275,2279,motivation
18276,2279,parenting
18277,2279,personal
18278,2279,growth
18279,2279,social
18280,2279,change
18281,2279,society
18282,2279,success
18283,2279,teaching
18284,2280,Natural
18285,2280,resources
18286,2280,activism
18287,2280,alternative
18288,2280,energy
18289,2280,climate
18290,2280,change
18291,2280,energy
18292,2280,environment
18293,2280,fear
18294,2280,global
18295,2280,development
18296,2280,global
18297,2280,issues
18298,2280,government
18299,2280,green
18300,2280,infrastructure
18301,2280,innovation
18302,2280,investment
18303,2280,nuclear
18304,2280,energy
18305,2280,nuclear
18306,2280,weapons
18307,2280,policy
18308,2280,pollution
18309,2280,social
18310,2280,change
18311,2280,society
18312,2280,technology
18313,2281,Africa
18314,2281,United
18315,2281,States
18316,2281,architecture
18317,2281,beauty
18318,2281,collaboration
18319,2281,community
18320,2281,design
18321,2281,engineering
18322,2281,health
18323,2281,care
18324,2281,humanity
18325,2281,inequality
18326,2281,materials
18327,2281,public
18328,2281,health
18329,2281,public
18330,2281,spaces
18331,2281,social
18332,2281,change
18333,2281,society
18334,2282,brain
18335,2282,cognitive
18336,2282,science
18337,2282,communication
18338,2282,community
18339,2282,empathy
18340,2282,fear
18341,2282,humanity
18342,2282,mental
18343,2282,health
18344,2282,personality
18345,2282,science
18346,2282,self
18347,2283,TEDNYC
18348,2283,collaboration
18349,2283,communication
18350,2283,community
18351,2283,democracy
18352,2283,entertainment
18353,2283,government
18354,2283,history
18355,2283,identity
18356,2283,inequality
18357,2283,performance
18358,2283,art
18359,2283,politics
18360,2283,society
18361,2284,TEDx
18362,2284,business
18363,2284,economics
18364,2284,inequality
18365,2284,leadership
18366,2284,money
18367,2284,social
18368,2284,change
18369,2284,society
18370,2284,women
18371,2284,in
18372,2284,business
18373,2284,work
18374,2285,New
18375,2285,York
18376,2285,children
18377,2285,community
18378,2285,compassion
18379,2285,education
18380,2285,future
18381,2285,identity
18382,2285,motivation
18383,2285,personal
18384,2285,growth
18385,2285,social
18386,2285,change
18387,2285,society
18388,2285,teaching
18389,2285,urban
18390,2285,violence
18391,2286,DNA
18392,2286,Vaccines
18393,2286,agriculture
18394,2286,biology
18395,2286,biotech
18396,2286,cancer
18397,2286,disease
18398,2286,farming
18399,2286,forensics
18400,2286,future
18401,2286,innovation
18402,2286,molecular
18403,2286,biology
18404,2286,nature
18405,2286,science
18406,2286,technology
18407,2287,Internet
18408,2287,Middle
18409,2287,East
18410,2287,Surveillance
18411,2287,communication
18412,2287,democracy
18413,2287,global
18414,2287,issues
18415,2287,privacy
18416,2287,protests
18417,2287,security
18418,2287,social
18419,2287,media
18420,2287,society
18421,2287,technology
18422,2287,terrorism
18423,2287,violence
18424,2287,war
18425,2287,web
18426,2288,TEDNYC
18427,2288,United
18428,2288,States
18429,2288,capitalism
18430,2288,children
18431,2288,cities
18432,2288,community
18433,2288,economics
18434,2288,family
18435,2288,history
18436,2288,identity
18437,2288,personal
18438,2288,growth
18439,2288,poverty
18440,2288,social
18441,2288,change
18442,2289,Africa
18443,2289,Slavery
18444,2289,TED
18445,2289,Fellows
18446,2289,art
18447,2289,collaboration
18448,2289,communication
18449,2289,community
18450,2289,dance
18451,2289,demo
18452,2289,entertainment
18453,2289,history
18454,2289,humanity
18455,2289,identity
18456,2289,innovation
18457,2289,performance
18458,2289,race
18459,2289,self
18460,2289,social
18461,2289,change
18462,2289,society
18463,2290,DNA
18464,2290,animals
18465,2290,biodiversity
18466,2290,biology
18467,2290,biomechanics
18468,2290,biotech
18469,2290,books
18470,2290,collaboration
18471,2290,design
18472,2290,environment
18473,2290,evolution
18474,2290,future
18475,2290,genetics
18476,2290,innovation
18477,2290,life
18478,2290,materials
18479,2290,nature
18480,2290,plants
18481,2290,science
18482,2290,technology
18483,2291,AI
18484,2291,brain
18485,2291,choice
18486,2291,future
18487,2291,history
18488,2291,humanity
18489,2291,innovation
18490,2291,intelligence
18491,2291,invention
18492,2291,machine
18493,2291,learning
18494,2291,mind
18495,2291,neuroscience
18496,2291,potential
18497,2291,robots
18498,2291,science
18499,2291,society
18500,2291,technology
18501,2292,Internet
18502,2292,anthropology
18503,2292,communication
18504,2292,compassion
18505,2292,humanity
18506,2292,love
18507,2292,personal
18508,2292,growth
18509,2292,personality
18510,2292,relationships
18511,2292,society
18512,2292,technology
18513,2293,CRISPR
18514,2293,DNA
18515,2293,biology
18516,2293,biomechanics
18517,2293,biotech
18518,2293,curiosity
18519,2293,disease
18520,2293,engineering
18521,2293,future
18522,2293,genetics
18523,2293,innovation
18524,2293,molecular
18525,2293,biology
18526,2293,nanoscale
18527,2293,nature
18528,2293,potential
18529,2293,science
18530,2293,technology
18531,2293,virus
18532,2294,TEDNYC
18533,2294,United
18534,2294,States
18535,2294,community
18536,2294,democracy
18537,2294,government
18538,2294,identity
18539,2294,immigration
18540,2294,motivation
18541,2294,politics
18542,2294,social
18543,2294,change
18544,2294,society
18545,2295,TEDx
18546,2295,brain
18547,2295,cancer
18548,2295,chemistry
18549,2295,health
18550,2295,illness
18551,2295,innovation
18552,2295,medical
18553,2295,imaging
18554,2295,medical
18555,2295,research
18556,2295,medicine
18557,2295,neuroscience
18558,2295,science
18559,2295,technology
18560,2296,Blindness
18561,2296,brain
18562,2296,choice
18563,2296,fear
18564,2296,humanity
18565,2296,identity
18566,2296,motivation
18567,2296,personal
18568,2296,growth
18569,2296,success
18570,2297,adventure
18571,2297,curiosity
18572,2297,entertainment
18573,2297,exploration
18574,2297,farming
18575,2297,friendship
18576,2297,gaming
18577,2297,garden
18578,2297,happiness
18579,2297,humor
18580,2297,love
18581,2297,math
18582,2297,personality
18583,2297,relationships
18584,2298,communication
18585,2298,education
18586,2298,language
18587,2298,online
18588,2298,video
18589,2298,personal
18590,2298,growth
18591,2298,world
18592,2298,cultures
18593,2298,writing
18594,2299,Internet
18595,2299,activism
18596,2299,communication
18597,2299,community
18598,2299,journalism
18599,2299,sexual
18600,2299,violence
18601,2299,social
18602,2299,change
18603,2299,social
18604,2299,media
18605,2299,violence
18606,2300,adventure
18607,2300,aging
18608,2300,humanity
18609,2300,identity
18610,2300,illusion
18611,2300,intelligence
18612,2300,personal
18613,2300,growth
18614,2300,self
18615,2300,writing
18616,2301,PTSD
18617,2301,TEDMED
18618,2301,art
18619,2301,creativity
18620,2301,depression
18621,2301,humanity
18622,2301,illness
18623,2301,mental
18624,2301,health
18625,2301,mind
18626,2301,pain
18627,2301,violence
18628,2301,visualizations
18629,2301,war
18630,2302,business
18631,2302,collaboration
18632,2302,communication
18633,2302,innovation
18634,2302,leadership
18635,2302,motivation
18636,2302,potential
18637,2302,success
18638,2302,work
18639,2303,TEDx
18640,2303,art
18641,2303,beauty
18642,2303,creativity
18643,2303,culture
18644,2303,dance
18645,2303,entertainment
18646,2303,gender
18647,2303,identity
18648,2303,performance
18649,2303,performance
18650,2303,art
18651,2303,social
18652,2303,change
18653,2303,society
18654,2304,behavioral
18655,2304,economics
18656,2304,blockchain
18657,2304,business
18658,2304,collaboration
18659,2304,communication
18660,2304,community
18661,2304,data
18662,2304,economics
18663,2304,innovation
18664,2304,money
18665,2304,potential
18666,2304,society
18667,2304,technology
18668,2304,trust
18669,2305,TEDMED
18670,2305,algorithm
18671,2305,communication
18672,2305,data
18673,2305,health
18674,2305,health
18675,2305,care
18676,2305,illness
18677,2305,innovation
18678,2305,invention
18679,2305,medical
18680,2305,research
18681,2305,medicine
18682,2305,science
18683,2305,technology
18684,2306,AI
18685,2306,algorithm
18686,2306,choice
18687,2306,computers
18688,2306,data
18689,2306,decision-making
18690,2306,humanity
18691,2306,intelligence
18692,2306,machine
18693,2306,learning
18694,2306,morality
18695,2306,potential
18696,2306,privacy
18697,2306,robots
18698,2306,science
18699,2306,society
18700,2306,software
18701,2306,technology
18702,2307,Islam
18703,2307,Middle
18704,2307,East
18705,2307,TEDx
18706,2307,activism
18707,2307,community
18708,2307,death
18709,2307,humanity
18710,2307,identity
18711,2307,religion
18712,2307,society
18713,2307,terrorism
18714,2307,violence
18715,2307,war
18716,2308,TEDNYC
18717,2308,choice
18718,2308,communication
18719,2308,democracy
18720,2308,global
18721,2308,development
18722,2308,global
18723,2308,issues
18724,2308,language
18725,2309,biology
18726,2309,cars
18727,2309,cities
18728,2309,collaboration
18729,2309,communication
18730,2309,design
18731,2309,driverless
18732,2309,cars
18733,2309,infrastructure
18734,2309,nature
18735,2309,product
18736,2309,design
18737,2309,technology
18738,2309,transportation
18739,2309,urban
18740,2309,planning
18741,2310,Africa
18742,2310,Asia
18743,2310,Europe
18744,2310,Foreign
18745,2310,Policy
18746,2310,Iran
18747,2310,Middle
18748,2310,East
18749,2310,New
18750,2310,York
18751,2310,South
18752,2310,America
18753,2310,Syria
18754,2310,TEDx
18755,2310,business
18756,2310,china
18757,2310,democracy
18758,2310,global
18759,2310,development
18760,2310,global
18761,2310,issues
18762,2310,government
18763,2310,iraq
18764,2310,law
18765,2310,military
18766,2310,money
18767,2310,motivation
18768,2310,politics
18769,2310,security
18770,2310,society
18771,2310,war
18772,2311,TEDx
18773,2311,aging
18774,2311,art
18775,2311,beauty
18776,2311,cancer
18777,2311,death
18778,2311,family
18779,2311,life
18780,2311,painting
18781,2312,TEDx
18782,2312,brain
18783,2312,communication
18784,2312,entertainment
18785,2312,film
18786,2312,hearing
18787,2312,illusion
18788,2312,library
18789,2312,media
18790,2312,mind
18791,2312,music
18792,2312,sound
18793,2312,speech
18794,2312,storytelling
18795,2312,technology
18796,2313,art
18797,2313,live
18798,2313,music
18799,2313,music
18800,2313,performance
18801,2313,singer
18802,2313,vocals
18803,2314,TEDx
18804,2314,activism
18805,2314,art
18806,2314,beauty
18807,2314,creativity
18808,2314,culture
18809,2314,fear
18810,2314,humanity
18811,2314,identity
18812,2314,obesity
18813,2314,performance
18814,2314,art
18815,2314,photography
18816,2314,self
18817,2314,social
18818,2314,change
18819,2314,society
18820,2315,Internet
18821,2315,Surveillance
18822,2315,TED
18823,2315,Fellows
18824,2315,activism
18825,2315,choice
18826,2315,communication
18827,2315,computers
18828,2315,data
18829,2315,government
18830,2315,hack
18831,2315,security
18832,2315,society
18833,2315,technology
18834,2316,Slavery
18835,2316,TEDx
18836,2316,United
18837,2316,States
18838,2316,children
18839,2316,community
18840,2316,education
18841,2316,inequality
18842,2316,personal
18843,2316,growth
18844,2316,policy
18845,2316,race
18846,2316,society
18847,2316,teaching
18848,2317,big
18849,2317,problems
18850,2317,collaboration
18851,2317,communication
18852,2317,data
18853,2317,decision-making
18854,2317,humanity
18855,2317,innovation
18856,2317,society
18857,2317,technology
18858,2318,beauty
18859,2318,business
18860,2318,collaboration
18861,2318,goal-setting
18862,2318,humanity
18863,2318,innovation
18864,2318,leadership
18865,2318,motivation
18866,2318,work
18867,2319,TED
18868,2319,Fellows
18869,2319,guitar
18870,2319,live
18871,2319,music
18872,2319,music
18873,2319,performance
18874,2319,singer
18875,2319,vocals
18876,2320,Gender
18877,2320,equality
18878,2320,culture
18879,2320,democracy
18880,2320,government
18881,2320,inequality
18882,2320,media
18883,2320,motivation
18884,2320,politics
18885,2320,social
18886,2320,change
18887,2320,television
18888,2320,women
18889,2321,Islam
18890,2321,activism
18891,2321,community
18892,2321,death
18893,2321,family
18894,2321,humanity
18895,2321,love
18896,2321,religion
18897,2321,social
18898,2321,change
18899,2321,society
18900,2322,TEDNYC
18901,2322,United
18902,2322,States
18903,2322,choice
18904,2322,communication
18905,2322,community
18906,2322,democracy
18907,2322,economics
18908,2322,evolutionary
18909,2322,psychology
18910,2322,government
18911,2322,identity
18912,2322,inequality
18913,2322,interview
18914,2322,media
18915,2322,peace
18916,2322,philosophy
18917,2322,policy
18918,2322,psychology
18919,2322,religion
18920,2322,security
18921,2322,social
18922,2322,change
